date,airport_code,flights_count
2020-12-20,NRT,20
2020-12-20,HND,19
2020-12-20,KIX,8
2020-12-20,FUK,5
2020-12-20,CTS,1
2020-12-21,NRT,20
2020-12-21,HND,16
2020-12-21,KIX,7
2020-12-21,FUK,4
2020-12-21,CTS,1
2020-12-22,NRT,16
2020-12-22,HND,15
2020-12-22,KIX,8
2020-12-22,FUK,4
2020-12-22,CTS,1
2020-12-23,NRT,19
2020-12-23,HND,17
2020-12-23,KIX,7
2020-12-23,FUK,5
2020-12-23,CTS,1
2020-12-24,NRT,18
2020-12-24,HND,15
2020-12-24,KIX,8
2020-12-24,FUK,4
2020-12-24,CTS,1
2020-12-25,NRT,18
2020-12-25,HND,17
2020-12-25,KIX,7
2020-12-25,FUK,4
2020-12-25,CTS,1
2020-12-26,NRT,21
2020-12-26,HND,16
2020-12-26,KIX,8
2020-12-26,FUK,5
2020-12-26,CTS,1
2020-12-27,NRT,21
2020-12-27,HND,19
2020-12-27,KIX,9
2020-12-27,FUK,5
2020-12-27,CTS,1
2020-12-28,NRT,19
2020-12-28,HND,15
2020-12-28,KIX,7
2020-12-28,FUK,4
2020-12-28,CTS,1
2020-12-29,NRT,17
2020-12-29,HND,15
2020-12-29,KIX,8
2020-12-29,FUK,4
2020-12-29,CTS,1
2020-12-30,NRT,18
2020-12-30,HND,16
2020-12-30,KIX,7
2020-12-30,FUK,5
2020-12-30,CTS,1
2020-12-31,NRT,20
2020-12-31,HND,15
2020-12-31,KIX,8
2020-12-31,FUK,4
2020-12-31,CTS,1
2021-01-01,NRT,17
2021-01-01,HND,14
2021-01-01,KIX,7
2021-01-01,FUK,3
2021-01-01,CTS,1
2021-01-02,NRT,16
2021-01-02,HND,17
2021-01-02,KIX,8
2021-01-02,FUK,4
2021-01-02,CTS,1
2021-01-03,NRT,16
2021-01-03,HND,15
2021-01-03,KIX,7
2021-01-03,FUK,4
2021-01-03,CTS,1
2021-01-04,NRT,16
2021-01-04,HND,14
2021-01-04,KIX,7
2021-01-04,FUK,4
2021-01-04,CTS,1
2021-01-05,NRT,15
2021-01-05,HND,13
2021-01-05,KIX,6
2021-01-05,FUK,4
2021-01-05,CTS,1
2021-01-06,NRT,15
2021-01-06,HND,15
2021-01-06,KIX,7
2021-01-06,FUK,3
2021-01-06,CTS,1
2021-01-07,NRT,17
2021-01-07,HND,12
2021-01-07,KIX,6
2021-01-07,FUK,4
2021-01-07,CTS,1
2021-01-08,NRT,17
2021-01-08,HND,15
2021-01-08,KIX,6
2021-01-08,FUK,4
2021-01-08,CTS,1
2021-01-09,NRT,16
2021-01-09,HND,17
2021-01-09,KIX,7
2021-01-09,FUK,5
2021-01-09,CTS,1
2021-01-10,NRT,18
2021-01-10,HND,14
2021-01-10,KIX,8
2021-01-10,FUK,4
2021-01-10,CTS,1
2021-01-11,NRT,14
2021-01-11,HND,14
2021-01-11,KIX,7
2021-01-11,FUK,4
2021-01-11,CTS,1
2021-01-12,NRT,14
2021-01-12,HND,15
2021-01-12,KIX,6
2021-01-12,FUK,4
2021-01-12,CTS,1
2021-01-13,NRT,15
2021-01-13,HND,13
2021-01-13,KIX,6
2021-01-13,FUK,4
2021-01-13,CTS,1
2021-01-14,NRT,15
2021-01-14,HND,13
2021-01-14,KIX,7
2021-01-14,FUK,4
2021-01-14,CTS,1
2021-01-15,NRT,16
2021-01-15,HND,13
2021-01-15,KIX,7
2021-01-15,FUK,4
2021-01-15,CTS,1
2021-01-16,NRT,17
2021-01-16,HND,15
2021-01-16,KIX,8
2021-01-16,FUK,4
2021-01-16,CTS,1
2021-01-17,NRT,18
2021-01-17,HND,15
2021-01-17,KIX,6
2021-01-17,FUK,4
2021-01-17,CTS,1
2021-01-18,NRT,15
2021-01-18,HND,15
2021-01-18,KIX,7
2021-01-18,FUK,4
2021-01-18,CTS,1
2021-01-19,NRT,16
2021-01-19,HND,13
2021-01-19,KIX,6
2021-01-19,FUK,4
2021-01-19,CTS,1
2021-01-20,NRT,15
2021-01-20,HND,15
2021-01-20,KIX,6
2021-01-20,FUK,4
2021-01-20,CTS,1
2021-01-21,NRT,15
2021-01-21,HND,14
2021-01-21,KIX,6
2021-01-21,FUK,3
2021-01-21,CTS,1
2021-01-22,NRT,15
2021-01-22,HND,13
2021-01-22,KIX,7
2021-01-22,FUK,4
2021-01-22,CTS,1
2021-01-23,NRT,15
2021-01-23,HND,16
2021-01-23,KIX,7
2021-01-23,FUK,4
2021-01-23,CTS,1
2021-01-24,NRT,15
2021-01-24,HND,14
2021-01-24,KIX,7
2021-01-24,FUK,4
2021-01-24,CTS,1
2021-01-25,NRT,16
2021-01-25,HND,14
2021-01-25,KIX,6
2021-01-25,FUK,3
2021-01-25,CTS,1
2021-01-26,NRT,14
2021-01-26,HND,15
2021-01-26,KIX,7
2021-01-26,FUK,4
2021-01-26,CTS,1
2021-01-27,NRT,15
2021-01-27,HND,13
2021-01-27,KIX,7
2021-01-27,FUK,4
2021-01-27,CTS,1
2021-01-28,NRT,15
2021-01-28,HND,13
2021-01-28,KIX,6
2021-01-28,FUK,4
2021-01-28,CTS,1
2021-01-29,NRT,17
2021-01-29,HND,15
2021-01-29,KIX,7
2021-01-29,FUK,4
2021-01-29,CTS,1
2021-01-30,NRT,17
2021-01-30,HND,16
2021-01-30,KIX,7
2021-01-30,FUK,4
2021-01-30,CTS,1
2021-01-31,NRT,17
2021-01-31,HND,16
2021-01-31,KIX,7
2021-01-31,FUK,4
2021-01-31,CTS,1
2021-02-01,NRT,17
2021-02-01,HND,14
2021-02-01,KIX,6
2021-02-01,FUK,3
2021-02-01,CTS,1
2021-02-02,NRT,15
2021-02-02,HND,13
2021-02-02,KIX,7
2021-02-02,FUK,4
2021-02-02,CTS,1
2021-02-03,NRT,17
2021-02-03,HND,12
2021-02-03,KIX,7
2021-02-03,FUK,4
2021-02-03,CTS,1
2021-02-04,NRT,15
2021-02-04,HND,15
2021-02-04,KIX,7
2021-02-04,FUK,4
2021-02-04,CTS,1
2021-02-05,NRT,14
2021-02-05,HND,13
2021-02-05,KIX,7
2021-02-05,FUK,3
2021-02-05,CTS,1
2021-02-06,NRT,19
2021-02-06,HND,15
2021-02-06,KIX,8
2021-02-06,FUK,4
2021-02-06,CTS,1
2021-02-07,NRT,16
2021-02-07,HND,17
2021-02-07,KIX,7
2021-02-07,FUK,4
2021-02-07,CTS,1
2021-02-08,NRT,14
2021-02-08,HND,14
2021-02-08,KIX,7
2021-02-08,FUK,4
2021-02-08,CTS,1
2021-02-09,NRT,14
2021-02-09,HND,13
2021-02-09,KIX,7
2021-02-09,FUK,3
2021-02-09,CTS,1
2021-02-10,NRT,16
2021-02-10,HND,12
2021-02-10,KIX,7
2021-02-10,FUK,4
2021-02-10,CTS,1
2021-02-11,NRT,15
2021-02-11,HND,15
2021-02-11,KIX,6
2021-02-11,FUK,4
2021-02-11,CTS,1
2021-02-12,NRT,16
2021-02-12,HND,14
2021-02-12,KIX,6
2021-02-12,FUK,3
2021-02-12,CTS,1
2021-02-13,NRT,17
2021-02-13,HND,15
2021-02-13,KIX,8
2021-02-13,FUK,4
2021-02-13,CTS,1
2021-02-14,NRT,19
2021-02-14,HND,14
2021-02-14,KIX,7
2021-02-14,FUK,4
2021-02-14,CTS,1
2021-02-15,NRT,15
2021-02-15,HND,15
2021-02-15,KIX,7
2021-02-15,FUK,4
2021-02-15,CTS,1
2021-02-16,NRT,16
2021-02-16,HND,15
2021-02-16,KIX,7
2021-02-16,FUK,4
2021-02-16,CTS,1
2021-02-17,NRT,15
2021-02-17,HND,12
2021-02-17,KIX,6
2021-02-17,FUK,4
2021-02-17,CTS,1
2021-02-18,NRT,15
2021-02-18,HND,13
2021-02-18,KIX,7
2021-02-18,FUK,4
2021-02-18,CTS,1
2021-02-19,NRT,15
2021-02-19,HND,13
2021-02-19,KIX,6
2021-02-19,FUK,3
2021-02-19,CTS,1
2021-02-20,NRT,18
2021-02-20,HND,15
2021-02-20,KIX,7
2021-02-20,FUK,4
2021-02-20,CTS,1
2021-02-21,NRT,17
2021-02-21,HND,15
2021-02-21,KIX,7
2021-02-21,FUK,4
2021-02-21,CTS,1
2021-02-22,NRT,16
2021-02-22,HND,15
2021-02-22,KIX,7
2021-02-22,FUK,3
2021-02-22,CTS,1
2021-02-23,NRT,16
2021-02-23,HND,13
2021-02-23,KIX,7
2021-02-23,FUK,3
2021-02-23,CTS,1
2021-02-24,NRT,14
2021-02-24,HND,14
2021-02-24,KIX,6
2021-02-24,FUK,4
2021-02-24,CTS,1
2021-02-25,NRT,16
2021-02-25,HND,13
2021-02-25,KIX,6
2021-02-25,FUK,4
2021-02-25,CTS,1
2021-02-26,NRT,15
2021-02-26,HND,15
2021-02-26,KIX,7
2021-02-26,FUK,4
2021-02-26,CTS,1
2021-02-27,NRT,17
2021-02-27,HND,14
2021-02-27,KIX,7
2021-02-27,FUK,4
2021-02-27,CTS,1
2021-02-28,NRT,17
2021-02-28,HND,16
2021-02-28,KIX,8
2021-02-28,FUK,4
2021-02-28,CTS,1
2021-03-01,NRT,15
2021-03-01,HND,13
2021-03-01,KIX,7
2021-03-01,FUK,4
2021-03-01,CTS,1
2021-03-02,NRT,16
2021-03-02,HND,13
2021-03-02,KIX,7
2021-03-02,FUK,4
2021-03-02,CTS,1
2021-03-03,NRT,16
2021-03-03,HND,14
2021-03-03,KIX,7
2021-03-03,FUK,4
2021-03-03,CTS,1
2021-03-04,NRT,15
2021-03-04,HND,14
2021-03-04,KIX,6
2021-03-04,FUK,4
2021-03-04,CTS,1
2021-03-05,NRT,15
2021-03-05,HND,14
2021-03-05,KIX,6
2021-03-05,FUK,4
2021-03-05,CTS,1
2021-03-06,NRT,16
2021-03-06,HND,14
2021-03-06,KIX,7
2021-03-06,FUK,5
2021-03-06,CTS,1
2021-03-07,NRT,17
2021-03-07,HND,16
2021-03-07,KIX,8
2021-03-07,FUK,5
2021-03-07,CTS,1
2021-03-08,NRT,15
2021-03-08,HND,15
2021-03-08,KIX,7
2021-03-08,FUK,4
2021-03-08,CTS,1
2021-03-09,NRT,14
2021-03-09,HND,14
2021-03-09,KIX,6
2021-03-09,FUK,3
2021-03-09,CTS,1
2021-03-10,NRT,16
2021-03-10,HND,13
2021-03-10,KIX,7
2021-03-10,FUK,4
2021-03-10,CTS,1
2021-03-11,NRT,14
2021-03-11,HND,15
2021-03-11,KIX,7
2021-03-11,FUK,3
2021-03-11,CTS,1
2021-03-12,NRT,16
2021-03-12,HND,13
2021-03-12,KIX,6
2021-03-12,FUK,4
2021-03-12,CTS,1
2021-03-13,NRT,18
2021-03-13,HND,14
2021-03-13,KIX,7
2021-03-13,FUK,4
2021-03-13,CTS,1
2021-03-14,NRT,17
2021-03-14,HND,15
2021-03-14,KIX,7
2021-03-14,FUK,5
2021-03-14,CTS,1
2021-03-15,NRT,16
2021-03-15,HND,13
2021-03-15,KIX,6
2021-03-15,FUK,3
2021-03-15,CTS,1
2021-03-16,NRT,17
2021-03-16,HND,13
2021-03-16,KIX,7
2021-03-16,FUK,4
2021-03-16,CTS,1
2021-03-17,NRT,15
2021-03-17,HND,15
2021-03-17,KIX,7
2021-03-17,FUK,4
2021-03-17,CTS,1
2021-03-18,NRT,15
2021-03-18,HND,13
2021-03-18,KIX,6
2021-03-18,FUK,4
2021-03-18,CTS,1
2021-03-19,NRT,16
2021-03-19,HND,15
2021-03-19,KIX,6
2021-03-19,FUK,4
2021-03-19,CTS,1
2021-03-20,NRT,16
2021-03-20,HND,14
2021-03-20,KIX,8
2021-03-20,FUK,5
2021-03-20,CTS,1
2021-03-21,NRT,19
2021-03-21,HND,15
2021-03-21,KIX,7
2021-03-21,FUK,4
2021-03-21,CTS,1
2021-03-22,NRT,17
2021-03-22,HND,14
2021-03-22,KIX,7
2021-03-22,FUK,4
2021-03-22,CTS,1
2021-03-23,NRT,17
2021-03-23,HND,15
2021-03-23,KIX,6
2021-03-23,FUK,4
2021-03-23,CTS,1
2021-03-24,NRT,15
2021-03-24,HND,13
2021-03-24,KIX,6
2021-03-24,FUK,4
2021-03-24,CTS,1
2021-03-25,NRT,16
2021-03-25,HND,14
2021-03-25,KIX,7
2021-03-25,FUK,4
2021-03-25,CTS,1
2021-03-26,NRT,14
2021-03-26,HND,13
2021-03-26,KIX,7
2021-03-26,FUK,3
2021-03-26,CTS,1
2021-03-27,NRT,19
2021-03-27,HND,17
2021-03-27,KIX,7
2021-03-27,FUK,4
2021-03-27,CTS,1
2021-03-28,NRT,15
2021-03-28,HND,16
2021-03-28,KIX,8
2021-03-28,FUK,4
2021-03-28,CTS,1
2021-03-29,NRT,16
2021-03-29,HND,14
2021-03-29,KIX,7
2021-03-29,FUK,3
2021-03-29,CTS,1
2021-03-30,NRT,14
2021-03-30,HND,14
2021-03-30,KIX,6
2021-03-30,FUK,4
2021-03-30,CTS,1
2021-03-31,NRT,16
2021-03-31,HND,15
2021-03-31,KIX,6
2021-03-31,FUK,3
2021-03-31,CTS,1
2021-04-01,NRT,16
2021-04-01,HND,15
2021-04-01,KIX,8
2021-04-01,FUK,4
2021-04-01,CTS,1
2021-04-02,NRT,19
2021-04-02,HND,17
2021-04-02,KIX,7
2021-04-02,FUK,4
2021-04-02,CTS,1
2021-04-03,NRT,20
2021-04-03,HND,16
2021-04-03,KIX,8
2021-04-03,FUK,5
2021-04-03,CTS,1
2021-04-04,NRT,19
2021-04-04,HND,16
2021-04-04,KIX,8
2021-04-04,FUK,5
2021-04-04,CTS,1
2021-04-05,NRT,18
2021-04-05,HND,17
2021-04-05,KIX,8
2021-04-05,FUK,4
2021-04-05,CTS,1
2021-04-06,NRT,19
2021-04-06,HND,16
2021-04-06,KIX,8
2021-04-06,FUK,4
2021-04-06,CTS,1
2021-04-07,NRT,19
2021-04-07,HND,17
2021-04-07,KIX,7
2021-04-07,FUK,4
2021-04-07,CTS,1
2021-04-08,NRT,18
2021-04-08,HND,16
2021-04-08,KIX,8
2021-04-08,FUK,5
2021-04-08,CTS,1
2021-04-09,NRT,18
2021-04-09,HND,15
2021-04-09,KIX,7
2021-04-09,FUK,5
2021-04-09,CTS,1
2021-04-10,NRT,21
2021-04-10,HND,18
2021-04-10,KIX,9
2021-04-10,FUK,5
2021-04-10,CTS,2
2021-04-11,NRT,19
2021-04-11,HND,17
2021-04-11,KIX,8
2021-04-11,FUK,5
2021-04-11,CTS,1
2021-04-12,NRT,18
2021-04-12,HND,17
2021-04-12,KIX,7
2021-04-12,FUK,5
2021-04-12,CTS,1
2021-04-13,NRT,17
2021-04-13,HND,17
2021-04-13,KIX,7
2021-04-13,FUK,4
2021-04-13,CTS,1
2021-04-14,NRT,16
2021-04-14,HND,17
2021-04-14,KIX,7
2021-04-14,FUK,4
2021-04-14,CTS,1
2021-04-15,NRT,19
2021-04-15,HND,17
2021-04-15,KIX,8
2021-04-15,FUK,4
2021-04-15,CTS,1
2021-04-16,NRT,18
2021-04-16,HND,17
2021-04-16,KIX,7
2021-04-16,FUK,4
2021-04-16,CTS,1
2021-04-17,NRT,21
2021-04-17,HND,18
2021-04-17,KIX,9
2021-04-17,FUK,5
2021-04-17,CTS,1
2021-04-18,NRT,20
2021-04-18,HND,16
2021-04-18,KIX,8
2021-04-18,FUK,4
2021-04-18,CTS,2
2021-04-19,NRT,17
2021-04-19,HND,17
2021-04-19,KIX,8
2021-04-19,FUK,5
2021-04-19,CTS,1
2021-04-20,NRT,16
2021-04-20,HND,18
2021-04-20,KIX,8
2021-04-20,FUK,4
2021-04-20,CTS,1
2021-04-21,NRT,17
2021-04-21,HND,15
2021-04-21,KIX,7
2021-04-21,FUK,4
2021-04-21,CTS,1
2021-04-22,NRT,17
2021-04-22,HND,16
2021-04-22,KIX,7
2021-04-22,FUK,5
2021-04-22,CTS,1
2021-04-23,NRT,17
2021-04-23,HND,18
2021-04-23,KIX,8
2021-04-23,FUK,4
2021-04-23,CTS,1
2021-04-24,NRT,21
2021-04-24,HND,18
2021-04-24,KIX,9
2021-04-24,FUK,4
2021-04-24,CTS,1
2021-04-25,NRT,18
2021-04-25,HND,18
2021-04-25,KIX,9
2021-04-25,FUK,5
2021-04-25,CTS,2
2021-04-26,NRT,18
2021-04-26,HND,17
2021-04-26,KIX,7
2021-04-26,FUK,4
2021-04-26,CTS,1
2021-04-27,NRT,17
2021-04-27,HND,17
2021-04-27,KIX,8
2021-04-27,FUK,5
2021-04-27,CTS,1
2021-04-28,NRT,18
2021-04-28,HND,17
2021-04-28,KIX,8
2021-04-28,FUK,4
2021-04-28,CTS,1
2021-04-29,NRT,17
2021-04-29,HND,16
2021-04-29,KIX,7
2021-04-29,FUK,5
2021-04-29,CTS,1
2021-04-30,NRT,16
2021-04-30,HND,17
2021-04-30,KIX,7
2021-04-30,FUK,4
2021-04-30,CTS,1
2021-05-01,NRT,18
2021-05-01,HND,15
2021-05-01,KIX,7
2021-05-01,FUK,4
2021-05-01,CTS,1
2021-05-02,NRT,17
2021-05-02,HND,16
2021-05-02,KIX,8
2021-05-02,FUK,5
2021-05-02,CTS,1
2021-05-03,NRT,17
2021-05-03,HND,15
2021-05-03,KIX,7
2021-05-03,FUK,4
2021-05-03,CTS,1
2021-05-04,NRT,16
2021-05-04,HND,13
2021-05-04,KIX,7
2021-05-04,FUK,3
2021-05-04,CTS,1
2021-05-05,NRT,16
2021-05-05,HND,13
2021-05-05,KIX,7
2021-05-05,FUK,4
2021-05-05,CTS,1
2021-05-06,NRT,15
2021-05-06,HND,14
2021-05-06,KIX,6
2021-05-06,FUK,3
2021-05-06,CTS,1
2021-05-07,NRT,15
2021-05-07,HND,14
2021-05-07,KIX,6
2021-05-07,FUK,4
2021-05-07,CTS,1
2021-05-08,NRT,16
2021-05-08,HND,14
2021-05-08,KIX,7
2021-05-08,FUK,5
2021-05-08,CTS,1
2021-05-09,NRT,17
2021-05-09,HND,15
2021-05-09,KIX,8
2021-05-09,FUK,5
2021-05-09,CTS,1
2021-05-10,NRT,15
2021-05-10,HND,13
2021-05-10,KIX,7
2021-05-10,FUK,4
2021-05-10,CTS,1
2021-05-11,NRT,16
2021-05-11,HND,15
2021-05-11,KIX,7
2021-05-11,FUK,4
2021-05-11,CTS,1
2021-05-12,NRT,16
2021-05-12,HND,12
2021-05-12,KIX,7
2021-05-12,FUK,4
2021-05-12,CTS,1
2021-05-13,NRT,14
2021-05-13,HND,13
2021-05-13,KIX,7
2021-05-13,FUK,4
2021-05-13,CTS,1
2021-05-14,NRT,16
2021-05-14,HND,14
2021-05-14,KIX,7
2021-05-14,FUK,3
2021-05-14,CTS,1
2021-05-15,NRT,17
2021-05-15,HND,14
2021-05-15,KIX,8
2021-05-15,FUK,4
2021-05-15,CTS,1
2021-05-16,NRT,19
2021-05-16,HND,16
2021-05-16,KIX,7
2021-05-16,FUK,5
2021-05-16,CTS,1
2021-05-17,NRT,15
2021-05-17,HND,13
2021-05-17,KIX,6
2021-05-17,FUK,3
2021-05-17,CTS,1
2021-05-18,NRT,16
2021-05-18,HND,14
2021-05-18,KIX,7
2021-05-18,FUK,4
2021-05-18,CTS,1
2021-05-19,NRT,16
2021-05-19,HND,14
2021-05-19,KIX,6
2021-05-19,FUK,4
2021-05-19,CTS,1
2021-05-20,NRT,17
2021-05-20,HND,14
2021-05-20,KIX,7
2021-05-20,FUK,4
2021-05-20,CTS,1
2021-05-21,NRT,16
2021-05-21,HND,14
2021-05-21,KIX,6
2021-05-21,FUK,4
2021-05-21,CTS,1
2021-05-22,NRT,18
2021-05-22,HND,14
2021-05-22,KIX,7
2021-05-22,FUK,4
2021-05-22,CTS,1
2021-05-23,NRT,19
2021-05-23,HND,16
2021-05-23,KIX,7
2021-05-23,FUK,4
2021-05-23,CTS,1
2021-05-24,NRT,14
2021-05-24,HND,14
2021-05-24,KIX,7
2021-05-24,FUK,4
2021-05-24,CTS,1
2021-05-25,NRT,16
2021-05-25,HND,15
2021-05-25,KIX,7
2021-05-25,FUK,3
2021-05-25,CTS,1
2021-05-26,NRT,15
2021-05-26,HND,15
2021-05-26,KIX,6
2021-05-26,FUK,4
2021-05-26,CTS,1
2021-05-27,NRT,14
2021-05-27,HND,13
2021-05-27,KIX,6
2021-05-27,FUK,4
2021-05-27,CTS,1
2021-05-28,NRT,14
2021-05-28,HND,13
2021-05-28,KIX,6
2021-05-28,FUK,4
2021-05-28,CTS,1
2021-05-29,NRT,16
2021-05-29,HND,16
2021-05-29,KIX,8
2021-05-29,FUK,4
2021-05-29,CTS,1
2021-05-30,NRT,16
2021-05-30,HND,14
2021-05-30,KIX,7
2021-05-30,FUK,4
2021-05-30,CTS,1
2021-05-31,NRT,17
2021-05-31,HND,14
2021-05-31,KIX,7
2021-05-31,FUK,4
2021-05-31,CTS,1
2021-06-01,NRT,14
2021-06-01,HND,15
2021-06-01,KIX,6
2021-06-01,FUK,4
2021-06-01,CTS,1
2021-06-02,NRT,16
2021-06-02,HND,14
2021-06-02,KIX,7
2021-06-02,FUK,4
2021-06-02,CTS,1
2021-06-03,NRT,15
2021-06-03,HND,14
2021-06-03,KIX,7
2021-06-03,FUK,4
2021-06-03,CTS,1
2021-06-04,NRT,14
2021-06-04,HND,14
2021-06-04,KIX,6
2021-06-04,FUK,3
2021-06-04,CTS,1
2021-06-05,NRT,18
2021-06-05,HND,14
2021-06-05,KIX,8
2021-06-05,FUK,5
2021-06-05,CTS,1
2021-06-06,NRT,18
2021-06-06,HND,16
2021-06-06,KIX,7
2021-06-06,FUK,5
2021-06-06,CTS,1
2021-06-07,NRT,17
2021-06-07,HND,13
2021-06-07,KIX,7
2021-06-07,FUK,4
2021-06-07,CTS,1
2021-06-08,NRT,15
2021-06-08,HND,13
2021-06-08,KIX,7
2021-06-08,FUK,3
2021-06-08,CTS,1
2021-06-09,NRT,15
2021-06-09,HND,13
2021-06-09,KIX,7
2021-06-09,FUK,3
2021-06-09,CTS,1
2021-06-10,NRT,16
2021-06-10,HND,13
2021-06-10,KIX,7
2021-06-10,FUK,3
2021-06-10,CTS,1
2021-06-11,NRT,15
2021-06-11,HND,15
2021-06-11,KIX,7
2021-06-11,FUK,4
2021-06-11,CTS,1
2021-06-12,NRT,16
2021-06-12,HND,16
2021-06-12,KIX,7
2021-06-12,FUK,4
2021-06-12,CTS,1
2021-06-13,NRT,17
2021-06-13,HND,16
2021-06-13,KIX,7
2021-06-13,FUK,4
2021-06-13,CTS,1
2021-06-14,NRT,16
2021-06-14,HND,13
2021-06-14,KIX,6
2021-06-14,FUK,4
2021-06-14,CTS,1
2021-06-15,NRT,16
2021-06-15,HND,14
2021-06-15,KIX,6
2021-06-15,FUK,4
2021-06-15,CTS,1
2021-06-16,NRT,16
2021-06-16,HND,13
2021-06-16,KIX,6
2021-06-16,FUK,3
2021-06-16,CTS,1
2021-06-17,NRT,16
2021-06-17,HND,13
2021-06-17,KIX,6
2021-06-17,FUK,4
2021-06-17,CTS,1
2021-06-18,NRT,14
2021-06-18,HND,14
2021-06-18,KIX,7
2021-06-18,FUK,4
2021-06-18,CTS,1
2021-06-19,NRT,16
2021-06-19,HND,15
2021-06-19,KIX,7
2021-06-19,FUK,4
2021-06-19,CTS,1
2021-06-20,NRT,18
2021-06-20,HND,15
2021-06-20,KIX,8
2021-06-20,FUK,4
2021-06-20,CTS,1
2021-06-21,NRT,16
2021-06-21,HND,14
2021-06-21,KIX,6
2021-06-21,FUK,4
2021-06-21,CTS,1
2021-06-22,NRT,15
2021-06-22,HND,15
2021-06-22,KIX,7
2021-06-22,FUK,4
2021-06-22,CTS,1
2021-06-23,NRT,16
2021-06-23,HND,14
2021-06-23,KIX,6
2021-06-23,FUK,4
2021-06-23,CTS,1
2021-06-24,NRT,15
2021-06-24,HND,13
2021-06-24,KIX,7
2021-06-24,FUK,4
2021-06-24,CTS,1
2021-06-25,NRT,15
2021-06-25,HND,13
2021-06-25,KIX,6
2021-06-25,FUK,3
2021-06-25,CTS,1
2021-06-26,NRT,16
2021-06-26,HND,16
2021-06-26,KIX,6
2021-06-26,FUK,4
2021-06-26,CTS,1
2021-06-27,NRT,17
2021-06-27,HND,16
2021-06-27,KIX,8
2021-06-27,FUK,4
2021-06-27,CTS,1
2021-06-28,NRT,17
2021-06-28,HND,13
2021-06-28,KIX,6
2021-06-28,FUK,4
2021-06-28,CTS,1
2021-06-29,NRT,16
2021-06-29,HND,15
2021-06-29,KIX,7
2021-06-29,FUK,4
2021-06-29,CTS,1
2021-06-30,NRT,17
2021-06-30,HND,15
2021-06-30,KIX,6
2021-06-30,FUK,4
2021-06-30,CTS,1
2021-07-01,NRT,15
2021-07-01,HND,13
2021-07-01,KIX,6
2021-07-01,FUK,3
2021-07-01,CTS,1
2021-07-02,NRT,15
2021-07-02,HND,13
2021-07-02,KIX,6
2021-07-02,FUK,3
2021-07-02,CTS,1
2021-07-03,NRT,16
2021-07-03,HND,14
2021-07-03,KIX,7
2021-07-03,FUK,4
2021-07-03,CTS,1
2021-07-04,NRT,17
2021-07-04,HND,15
2021-07-04,KIX,7
2021-07-04,FUK,4
2021-07-04,CTS,1
2021-07-05,NRT,15
2021-07-05,HND,14
2021-07-05,KIX,6
2021-07-05,FUK,4
2021-07-05,CTS,1
2021-07-06,NRT,16
2021-07-06,HND,13
2021-07-06,KIX,7
2021-07-06,FUK,4
2021-07-06,CTS,1
2021-07-07,NRT,16
2021-07-07,HND,14
2021-07-07,KIX,6
2021-07-07,FUK,4
2021-07-07,CTS,1
2021-07-08,NRT,16
2021-07-08,HND,14
2021-07-08,KIX,7
2021-07-08,FUK,4
2021-07-08,CTS,1
2021-07-09,NRT,14
2021-07-09,HND,13
2021-07-09,KIX,6
2021-07-09,FUK,4
2021-07-09,CTS,1
2021-07-10,NRT,18
2021-07-10,HND,15
2021-07-10,KIX,8
2021-07-10,FUK,4
2021-07-10,CTS,1
2021-07-11,NRT,19
2021-07-11,HND,16
2021-07-11,KIX,7
2021-07-11,FUK,5
2021-07-11,CTS,1
2021-07-12,NRT,15
2021-07-12,HND,14
2021-07-12,KIX,7
2021-07-12,FUK,4
2021-07-12,CTS,1
2021-07-13,NRT,17
2021-07-13,HND,13
2021-07-13,KIX,7
2021-07-13,FUK,4
2021-07-13,CTS,1
2021-07-14,NRT,15
2021-07-14,HND,13
2021-07-14,KIX,7
2021-07-14,FUK,4
2021-07-14,CTS,1
2021-07-15,NRT,14
2021-07-15,HND,15
2021-07-15,KIX,6
2021-07-15,FUK,4
2021-07-15,CTS,1
2021-07-16,NRT,15
2021-07-16,HND,13
2021-07-16,KIX,6
2021-07-16,FUK,4
2021-07-16,CTS,1
2021-07-17,NRT,19
2021-07-17,HND,15
2021-07-17,KIX,7
2021-07-17,FUK,4
2021-07-17,CTS,1
2021-07-18,NRT,17
2021-07-18,HND,16
2021-07-18,KIX,6
2021-07-18,FUK,4
2021-07-18,CTS,1
2021-07-19,NRT,16
2021-07-19,HND,14
2021-07-19,KIX,7
2021-07-19,FUK,4
2021-07-19,CTS,1
2021-07-20,NRT,16
2021-07-20,HND,13
2021-07-20,KIX,6
2021-07-20,FUK,4
2021-07-20,CTS,1
2021-07-21,NRT,17
2021-07-21,HND,14
2021-07-21,KIX,7
2021-07-21,FUK,4
2021-07-21,CTS,1
2021-07-22,NRT,16
2021-07-22,HND,15
2021-07-22,KIX,6
2021-07-22,FUK,4
2021-07-22,CTS,1
2021-07-23,NRT,15
2021-07-23,HND,13
2021-07-23,KIX,6
2021-07-23,FUK,4
2021-07-23,CTS,1
2021-07-24,NRT,17
2021-07-24,HND,14
2021-07-24,KIX,7
2021-07-24,FUK,4
2021-07-24,CTS,1
2021-07-25,NRT,16
2021-07-25,HND,16
2021-07-25,KIX,8
2021-07-25,FUK,4
2021-07-25,CTS,1
2021-07-26,NRT,17
2021-07-26,HND,14
